TransactionTime,Amount,Location,CustomerBehavior,Success,CustomerName,Email,PhoneNumber,PaymentType,AccountNumber,CreditScore
2023-08-18 05:09:35,71612.08,Iraq,Suspicious,True,Johnson Group,johnny18@example.com,+1-461-664-5800x268,MasterCard,4382039543036,782
2020-09-27 10:18:20,50226.32,Netherlands Antilles,Normal,True,Heath-Ross,nicholasdominguez@example.com,4943853437,MasterCard,4927060703072096,837
2022-03-19 01:51:08,59826.99,Nepal,Suspicious,True,Ortiz PLC,hessmichele@example.org,+1-952-745-4435,MasterCard,180091102429579,815
2023-12-24 14:54:04,9720.23,Rwanda,Suspicious,True,"Perkins, Robinson and Hurst",rossadrian@example.com,001-807-386-7219x4495,BankTransfer,4272358243187,753
2020-01-19 06:41:09,55054.91,Morocco,Suspicious,True,Maxwell-Bell,abrown@example.org,543-742-3397x6264,BankTransfer,4791408423432,653
2020-12-08 07:02:57,12451.92,Saint Helena,Suspicious,True,Alexander Group,jeffreyfowler@example.org,839-239-3037,BankTransfer,4936032320877998000,702
2021-11-20 14:56:21,30096.38,Madagascar,Normal,True,Brooks LLC,edward16@example.net,723.613.0639,Visa,4984974955739154,817
2021-08-12 06:46:24,79970.29,Comoros,Normal,True,"Mckinney, Lynch and Glass",oscar34@example.org,001-607-609-8846x207,MasterCard,3558828056291648,683
2020-06-16 05:56:14,97901.4,Gambia,Suspicious,True,Gilbert-Hamilton,alejandro22@example.com,5077700688,MasterCard,676387503425,843
2021-01-24 18:01:24,9181.85,United States Minor Outlying Islands,Normal,True,French-Smith,banderson@example.com,+1-415-429-9492x80944,Visa,30472233515845,639
2023-12-24 16:29:52,47404.11,Montenegro,Normal,True,Jones Group,yboyd@example.org,(654)298-5592x73326,Visa,4597139889241,796
2023-04-11 02:38:52,11870.13,Ecuador,Suspicious,True,Williams-Morris,george28@example.com,+1-670-755-8857x5555,BankTransfer,30306511496684,796
2023-04-03 13:00:05,91306.92,Tonga,Suspicious,True,Jordan-Navarro,thomaskennedy@example.org,526-424-7042,Visa,4255417205344278,744
2023-12-03 06:25:35,40203.91,El Salvador,Normal,True,Stone and Sons,marshalljill@example.com,+1-214-223-2256x259,Visa,4707050624592948,713
2022-04-07 04:18:25,431.94,Saint Martin,Suspicious,False,"Hart, Ford and Nichols",vargaskyle@example.org,4265587633,BankTransfer,2263092323916481,646
2023-05-12 19:12:21,37860.08,Wallis and Futuna,Suspicious,True,Bass-Lopez,donna16@example.net,461.880.8372,BankTransfer,6583429415214355,643
2020-12-18 18:16:27,22855.43,Guyana,Normal,True,"Perez, Hill and Novak",lawsonjason@example.org,202-773-5286x419,BankTransfer,180074665139587,705
2023-06-24 15:08:57,29489.05,Palestinian Territory,Suspicious,True,Stephens-Walton,catherinejackson@example.net,+1-505-682-7632x88415,BankTransfer,565552174668,847
2023-04-26 13:48:44,62632.93,Grenada,Normal,True,"Walker, Harris and Pitts",umitchell@example.org,001-900-419-6220,MasterCard,2239781677934600,656
2023-01-04 08:22:37,64145.6,Western Sahara,Normal,True,Hall-Allen,harmonchad@example.org,(253)993-8361x026,MasterCard,4758235184461,840
2022-02-24 16:19:13,8358.8,Denmark,Normal,True,Baird-Rogers,chasedavid@example.com,+1-919-878-1552x556,Visa,5365519430445897,674
2023-08-10 03:21:27,51674.78,Comoros,Suspicious,True,"Griffin, Allen and Barton",gpowell@example.com,728.876.7622,Visa,4450872578249501290,657
2021-04-02 19:58:47,71365.73,British Indian Ocean Territory (Chagos Archipelago),Suspicious,True,"Murray, Miller and Jordan",dneal@example.net,7714420324,BankTransfer,213130116722495,800
2023-10-03 13:18:16,35903.2,Madagascar,Suspicious,True,Maldonado-Faulkner,stephensrebecca@example.org,441-300-3821x6210,MasterCard,30267217883999,648
2021-02-24 08:15:14,6164.4,Martinique,Normal,True,"Schmitt, Gregory and Lucero",sharon09@example.com,836-693-1477x4316,MasterCard,4141470462856357489,747
2021-06-09 15:40:23,51913.03,Guatemala,Suspicious,True,Washington Ltd,leahnolan@example.com,(675)817-3599x6195,BankTransfer,4079518100119881,650
2022-01-17 18:31:10,32721.4,Cape Verde,Suspicious,True,Preston-Valdez,duane16@example.net,905-893-1917,MasterCard,4839361176826,849
2022-09-03 19:02:48,700.77,North Macedonia,Suspicious,False,"Lynch, Howard and Williams",pmartin@example.com,223-952-4402x8752,Visa,4377472269021323,676
2023-02-22 02:59:04,843.59,Cambodia,Normal,True,Lara-Wallace,steven80@example.org,411.951.2257x04594,MasterCard,3555804749048805,616
2023-04-13 17:50:55,2793.95,Grenada,Suspicious,True,Morris-Stuart,zewing@example.net,464.207.1954x31280,BankTransfer,3578322223564091,744
2021-02-22 17:12:44,896.26,Estonia,Normal,True,Castillo Inc,maryshaw@example.net,(989)845-1330x07455,BankTransfer,341060645008626,696
2022-11-03 07:59:53,82486.51,Uzbekistan,Suspicious,True,"Mills, Mcdowell and Lee",fdavenport@example.org,(601)947-1646,MasterCard,675966596768,791
2021-08-23 03:47:58,56269.51,British Virgin Islands,Suspicious,True,Malone-Sloan,youngshawn@example.org,001-334-853-4970x69446,MasterCard,4717087515931924,772
2022-05-27 13:50:04,44632.4,Czech Republic,Normal,True,Francis-Bailey,heatherdunn@example.com,(685)382-5087x8447,Visa,639051113269,841
2023-08-24 20:44:59,33170.41,Palestinian Territory,Normal,True,Garza-Vazquez,jorge48@example.net,574.866.8508x4914,BankTransfer,377397952242670,719
2020-10-26 12:15:51,73636.8,France,Suspicious,True,Jones-Russell,michelleellis@example.org,5369151266,Visa,6011948265815591,624
2023-01-19 04:11:37,22487.15,Oman,Suspicious,True,"Stevens, Holt and Hoffman",justin25@example.org,+1-985-991-6101x7176,MasterCard,675998680309,800
2023-01-07 03:26:24,53483.3,French Southern Territories,Suspicious,True,Smith Ltd,kristinburton@example.net,536-634-1009x51055,BankTransfer,676102449144,609
2021-06-19 03:00:17,73958.0,Togo,Suspicious,True,Carr and Sons,mtorres@example.com,001-770-432-8854,BankTransfer,568158410338,686
2021-07-21 04:45:36,72850.88,Seychelles,Normal,True,"Long, Foster and Mack",alexanderdenise@example.net,(954)587-6242x700,MasterCard,36198246376222,723
2020-10-06 21:33:38,83938.3,Turks and Caicos Islands,Normal,True,Sanders and Sons,john35@example.org,683-530-4944,Visa,3518827658508416,660
2020-11-05 14:10:08,34507.04,Antigua and Barbuda,Suspicious,True,"Salazar, Santiago and Ramirez",ashley46@example.org,958.543.1365x665,BankTransfer,4387606669943188992,681
2020-04-11 20:48:32,40546.19,Saint Martin,Normal,True,Hall-Kerr,meganmurphy@example.org,(314)920-7603x018,BankTransfer,180045359068621,788
2021-12-11 21:01:55,22869.01,Rwanda,Normal,True,Campbell-Ortiz,lisalee@example.com,001-873-565-1451x53355,BankTransfer,6549559824343818,677
2023-11-19 05:39:57,21647.95,Uruguay,Suspicious,True,Jones-Davenport,curtiscole@example.net,(212)640-2339x8549,BankTransfer,5525850175554396,706
2022-04-28 03:40:12,58657.43,Saint Vincent and the Grenadines,Normal,True,"Huff, Shaw and Baldwin",heatherhopkins@example.org,001-796-944-9649,BankTransfer,4796698778446972,832
2022-04-22 08:37:24,75381.19,Tanzania,Normal,True,Harris-Le,gomezroger@example.org,001-398-816-2986x220,Visa,4114816281550172,704
2023-04-11 17:29:56,10712.59,Guam,Normal,True,"Parker, Brown and Bolton",masseykristie@example.org,766.350.6253x002,MasterCard,3596648734198377,730
2020-01-04 16:06:28,529.19,Colombia,Normal,False,Ford-Erickson,katherinestewart@example.net,001-453-253-7405x6210,BankTransfer,3556213202304888,726
2023-08-31 06:19:39,716.29,Algeria,Suspicious,False,"Williams, Dalton and Cline",melody55@example.net,393.598.5870x180,BankTransfer,5541941098833304,686
2023-10-22 01:32:54,36482.89,Cocos (Keeling) Islands,Normal,True,Smith-Cabrera,mgarcia@example.com,(681)594-3592x409,MasterCard,30524834699897,664
2022-06-13 07:29:16,227.87,Cape Verde,Suspicious,False,Kirk and Sons,uschwartz@example.com,+1-323-366-1943x73888,MasterCard,4674605946631846,793
2023-01-05 15:56:07,43883.37,Estonia,Normal,True,Sanders-Turner,ibarrachelsey@example.org,(664)378-2060x8851,BankTransfer,4122943544749989401,790
2022-06-14 22:05:35,10972.38,Ireland,Normal,True,Collins PLC,christopher76@example.org,+1-836-389-0872,MasterCard,6011502413010207,819
2021-03-26 21:31:33,38920.18,Burkina Faso,Normal,True,Adams PLC,cvincent@example.com,618.934.1629x648,MasterCard,4994797763133023,844
2022-10-17 00:15:21,67851.94,Nauru,Normal,True,Dalton Ltd,ibridges@example.com,+1-816-614-9575x4285,Visa,3537113460241497,747
2020-11-27 23:09:56,71139.9,Mauritius,Normal,True,Brown Ltd,tjohnson@example.com,7859556651,MasterCard,4536550244867296,824
2021-09-11 01:19:37,1741.89,Pitcairn Islands,Normal,True,Morton PLC,jeromemccoy@example.org,908-561-2032x567,BankTransfer,180012171037267,636
2021-11-11 02:38:00,11050.53,Peru,Normal,True,Hicks-Peters,jessicaspencer@example.org,551-498-0216x587,MasterCard,4078950487854082402,827
2021-07-06 10:19:08,2247.05,Austria,Suspicious,True,"Barton, Evans and Burke",carlos88@example.com,605.421.8300,Visa,4519510009213574,605
2022-12-05 23:33:03,49475.08,Kyrgyz Republic,Suspicious,True,Walsh-Hartman,kristinemcgrath@example.org,001-390-716-7507x4947,Visa,4127061282221,700
2022-02-15 12:17:32,68914.17,American Samoa,Normal,True,Murphy LLC,lisaberry@example.com,(784)230-4580x927,BankTransfer,3556233789440806,711
2021-10-15 05:19:37,69090.23,Paraguay,Normal,True,"Lane, King and Taylor",deanjustin@example.com,886.615.3903,Visa,4907844866686279,789
2021-04-21 18:02:49,892.66,Belarus,Suspicious,False,"Cameron, Porter and Carroll",gonzalezjoyce@example.org,001-868-437-7224x84697,Visa,4042032089300841205,709
2021-01-09 06:33:31,24038.33,Equatorial Guinea,Normal,True,Pena-Silva,foleyadam@example.com,322.688.2526x48574,MasterCard,503814284512,730
2020-04-19 06:14:33,70304.01,Antigua and Barbuda,Suspicious,True,"Martin, Oneal and Jones",mossrobert@example.org,001-679-402-6110x51095,BankTransfer,6513402276332744,809
2022-06-04 17:18:47,52629.55,Christmas Island,Suspicious,True,"Hernandez, Harris and Ellis",taylorgarcia@example.org,688-785-5302x340,Visa,4095308869608419,693
2021-09-07 22:43:44,49039.58,Taiwan,Suspicious,True,Young-Davis,andersonamy@example.net,+1-840-603-8126x08190,MasterCard,6011750674393875,797
2023-03-28 18:49:28,73330.92,Haiti,Normal,True,"Farrell, Cervantes and Johnson",barrettheidi@example.net,969.606.6125,Visa,5158385539779235,695
2022-05-06 04:01:15,55680.78,Palestinian Territory,Suspicious,True,Cameron-Lopez,dickersonandrew@example.net,(723)615-7253x7330,MasterCard,3518411291384889,733
2021-04-28 08:35:11,93362.98,Saudi Arabia,Normal,True,Williams-Miller,masseytracie@example.org,(851)343-4036x6113,BankTransfer,4442692014701053120,786
2020-06-22 18:16:41,42259.89,Russian Federation,Normal,True,Morrison-Higgins,franklinjulie@example.net,242.533.6625,BankTransfer,4134255260126389,788
2023-09-12 14:22:48,1325.31,Bangladesh,Suspicious,True,"Ward, Williams and Sims",johnnyarellano@example.com,638.708.8888x510,MasterCard,3503070662146553,722
2023-07-11 08:38:00,69795.51,Ukraine,Normal,True,Robertson-Lawrence,reyesjoyce@example.com,8745396707,MasterCard,3551259924654972,706
2023-05-03 12:30:53,87711.42,Georgia,Suspicious,True,"Lee, Salinas and Vance",schultzsean@example.com,397.486.9689x10552,MasterCard,2673850976502500,683
2020-08-27 14:24:58,89867.38,Libyan Arab Jamahiriya,Normal,True,"Barrera, Valdez and Smith",jackson86@example.com,(400)553-0661,MasterCard,4075917699436435589,635
2022-03-27 05:17:33,72982.08,Sri Lanka,Normal,True,Graham and Sons,hardyrandy@example.net,239.494.4481,MasterCard,345850248516751,751
2023-11-01 05:39:41,48401.99,Haiti,Suspicious,True,"Browning, Smith and Costa",brittanyroach@example.com,910-576-9286x80160,Visa,4444989299618032824,656
2021-10-16 03:45:27,44556.25,Anguilla,Suspicious,True,Whitehead Inc,james84@example.org,(747)869-8851,MasterCard,4896966153904363,620
2022-04-15 15:57:13,856.12,Jamaica,Suspicious,False,"Mcdonald, Blackburn and Evans",schwartzjoe@example.net,001-664-628-1456,Visa,376831247870565,791
2022-07-18 01:13:18,91834.16,Portugal,Suspicious,True,Smith and Sons,hodgespatrick@example.net,650-846-3097,Visa,36037923324453,608
2021-04-18 15:31:07,27807.02,Isle of Man,Suspicious,True,Davies Ltd,michaelavila@example.net,469-251-3274,Visa,349694356208462,741
2023-05-17 17:57:09,65494.62,Malawi,Normal,True,Mills and Sons,melanie60@example.com,+1-495-297-0794,BankTransfer,3508127124603582,729
2020-10-07 13:04:37,5477.16,Panama,Suspicious,True,Holmes and Sons,fnelson@example.net,536.534.2606,BankTransfer,30217733176030,795
2021-07-09 18:22:12,80301.38,France,Suspicious,True,Thomas-Wells,pellis@example.org,969.396.1745x852,MasterCard,30540288473688,834
2020-06-05 13:18:09,14618.31,Montenegro,Suspicious,True,Taylor-Shaw,kaylee33@example.com,3033081673,Visa,180028815901593,616
2022-12-02 23:44:34,53749.89,Chile,Normal,True,"Benson, Welch and Thompson",lorraine31@example.org,954-965-0260x10186,MasterCard,213188717883496,656
2020-11-25 22:48:14,61345.51,Germany,Normal,True,Smith-Martin,william22@example.org,832-794-9011,MasterCard,3516040834055474,757
2022-06-20 13:36:54,13943.35,Timor-Leste,Normal,True,"Lyons, Simpson and Turner",tsweeney@example.com,841.215.6050,BankTransfer,4210083299172458175,746
2020-06-03 15:36:35,50780.75,United Kingdom,Normal,True,Preston-Kim,latashamcgee@example.net,926-361-6714x758,BankTransfer,4612857948762609,824
2021-06-07 06:56:53,37779.08,Senegal,Normal,True,Jimenez-Wilson,xcampbell@example.org,272-708-0399,Visa,4438055210254,648
2022-03-13 10:53:01,90287.44,Chad,Normal,True,"Morgan, Hall and Humphrey",jameswells@example.com,(223)910-5681x15707,BankTransfer,6011067001412058,746
2023-06-01 17:02:51,63784.07,Qatar,Normal,True,Cox Inc,garyfernandez@example.org,+1-977-981-2141,MasterCard,3582691828288908,624
2023-10-06 23:25:04,83476.04,Jordan,Normal,True,Carter-Shannon,kellyparks@example.net,001-353-739-7883x56149,MasterCard,630420882312,632
2022-10-07 06:10:25,776.06,Burkina Faso,Suspicious,True,Garcia-Tran,brownlucas@example.org,749.834.6464x0318,MasterCard,4767400990949528,815
2023-12-26 05:29:35,17845.96,Bosnia and Herzegovina,Suspicious,True,Hartman-Harrison,normanjennifer@example.com,701-728-7747,MasterCard,3532207026568933,674
2021-01-01 19:56:46,53095.02,Dominica,Normal,True,Hoover-Gonzalez,gharris@example.net,527.618.0375x3452,BankTransfer,6558348380130589,708
2020-06-19 09:09:30,83739.73,Saint Pierre and Miquelon,Normal,True,"Phelps, Morgan and Powers",mariaking@example.net,+1-891-427-8172x37189,BankTransfer,3541487333299534,604
2022-02-13 01:50:01,74195.18,Guinea-Bissau,Normal,True,Navarro PLC,richardssuzanne@example.com,(275)224-9292x0302,Visa,30238970621421,603
2020-04-18 16:54:28,403.77,Thailand,Suspicious,False,Robertson-Sanders,christopheranderson@example.org,+1-271-325-7424x34064,BankTransfer,374755273858446,744
2021-05-31 02:59:45,75287.59,Rwanda,Suspicious,True,Phillips-Calderon,mendozamelissa@example.org,897-496-7497,MasterCard,4138701477288310,811
2021-07-13 22:25:59,95148.43,Georgia,Suspicious,True,Chambers Ltd,adam24@example.org,986.927.7940,MasterCard,213188779219100,822
2022-07-07 10:31:09,617.56,Turkmenistan,Normal,False,Gonzalez Group,mpowers@example.org,700.509.8945x611,Visa,2502826505928413,655
2021-03-09 12:34:06,43122.44,Mexico,Normal,True,"Jackson, Rodriguez and Estrada",philipowens@example.com,001-554-359-9389x07248,MasterCard,38188333294147,736
2022-02-25 08:57:33,5686.68,Gibraltar,Suspicious,True,Durham PLC,zfuller@example.net,+1-302-479-7996x219,MasterCard,6568933066014831,825
2022-09-02 08:36:57,30017.47,Georgia,Suspicious,True,Joseph PLC,sylviachapman@example.net,8704603160,MasterCard,4013327938006,842
2020-04-28 10:39:39,99732.85,British Indian Ocean Territory (Chagos Archipelago),Normal,True,Gallegos-Young,laurahardy@example.org,+1-369-310-8766x8847,BankTransfer,630456056781,726
2020-12-01 22:17:09,826.41,El Salvador,Normal,False,"Smith, Russell and Farley",wileyashlee@example.org,481.262.5357x90226,MasterCard,213100388149859,694
2023-12-20 20:49:06,20628.94,Turkey,Normal,True,"Yoder, Duran and Gibson",hhanna@example.net,001-715-677-1090x347,MasterCard,4416656382858875,707
2023-01-23 18:37:23,43045.83,South Georgia and the South Sandwich Islands,Suspicious,True,"Jensen, Martinez and Clay",knoxkelly@example.net,+1-559-931-3619x270,MasterCard,4730078604224647,713
2022-05-15 05:43:30,14003.99,Bulgaria,Suspicious,True,"Ross, Stout and Morgan",gibsonderrick@example.org,001-403-652-3493,Visa,4086996288572579,664
2023-06-07 04:36:13,33777.86,Sierra Leone,Suspicious,True,"Williamson, Adams and Andersen",jamie49@example.com,+1-269-594-6176x92753,Visa,6011535908559247,731
2022-07-05 22:47:57,79395.75,Turkmenistan,Suspicious,True,Smith-Reyes,smithashley@example.net,(443)908-8972,MasterCard,3552432172018351,832
2022-09-24 20:21:38,25406.05,Heard Island and McDonald Islands,Normal,True,"Rogers, Leblanc and Morales",fortiz@example.com,(469)556-2140x7498,MasterCard,2720854194562117,691
2023-07-06 13:26:00,39174.3,Faroe Islands,Normal,True,"Hopkins, Guerrero and Sharp",bethanywebb@example.org,2948626819,MasterCard,4199315375976878258,606
2022-03-23 20:08:43,6889.29,Andorra,Normal,True,Bridges-Elliott,jacksonernest@example.org,(972)972-7310x002,MasterCard,36338202916609,630
2023-02-07 23:12:00,92729.53,Cambodia,Suspicious,True,Stewart and Sons,phelpsjoshua@example.org,768-395-2260,MasterCard,30129869475625,773
2020-01-23 17:19:05,16958.72,Bhutan,Suspicious,True,Allen and Sons,krussell@example.net,(803)951-5676x389,BankTransfer,30373297385382,709
2023-09-13 09:28:17,39605.99,Cape Verde,Suspicious,True,Carroll-Miller,emurphy@example.org,546-719-6989,MasterCard,4411456674629869,791
2020-11-26 11:36:20,67862.85,Turkey,Suspicious,True,Vazquez and Sons,tarachandler@example.net,269.607.5352,MasterCard,2363491420167114,796
2022-05-19 00:35:28,51129.41,Algeria,Normal,True,"Bolton, Griffin and Collins",oshields@example.com,974.836.2276x686,BankTransfer,372794038925945,775
2021-05-24 15:07:16,33655.54,Vietnam,Normal,True,Ruiz and Sons,jnavarro@example.org,(673)205-6214x1701,BankTransfer,2434361622045597,745
2023-11-03 05:48:08,55171.38,Bosnia and Herzegovina,Suspicious,True,Little Ltd,hsutton@example.com,001-784-276-8364x519,Visa,3586985976483709,835
2023-12-04 10:40:35,18675.17,Argentina,Normal,True,Taylor PLC,johnsongregory@example.net,866.726.1508,MasterCard,341892969111283,668
2022-07-06 08:21:52,49921.35,Micronesia,Normal,True,Cooke and Sons,smorgan@example.com,540.353.4065x294,BankTransfer,3583203554059468,738
2021-07-19 04:38:07,88043.97,Marshall Islands,Suspicious,True,Johnson-Sullivan,dcarpenter@example.org,2669613522,BankTransfer,341816495673086,602
2020-06-06 03:21:14,99336.81,Vietnam,Normal,True,Gonzales Inc,swilson@example.org,444-900-3899,Visa,3568234900483507,837
2023-04-01 07:07:56,64926.28,Madagascar,Suspicious,True,"Newton, Johnston and Christensen",brendasanford@example.net,952.437.1417,MasterCard,4274639849963406,705
2020-02-16 10:35:13,41354.84,Monaco,Suspicious,True,"Hall, Booth and Bolton",kiara86@example.net,(587)974-9208x53614,BankTransfer,4900075648362122,708
